-3.835314861460957303e+01,-9.101259445843822959e+00,1.299294710327455959e+01
-3.605574912891986372e+01,-2.638257839721254072e+01,1.899303135888501970e+01
-4.896799580272822539e+01,-1.297324239244491650e+01,1.399842602308498840e+01
-1.937704918032787305e+01,-2.417213114754098058e+01,6.663114754098361914e+01
-1.838472095150960683e+01,-3.101280878316559608e+01,6.873101555352241121e+01
-4.081139489194499248e+01,-1.454878847413228016e+01,4.768172888015716637e+01
-5.080152027027027373e+01,-7.004222972972968364e+00,4.301055743243243512e+01
-4.828623188405796895e+01,-1.616739130434783078e+01,4.027971014492753454e+01
-5.294924554183813115e+01,-8.973936899862820837e+00,2.998010973936899859e+01
-5.907257346393588193e+01,-2.259127337488862963e+00,2.378495102404274064e+01
-6.247865853658537105e+01,-1.022560975609755474e+01,3.105365853658535968e+01
-5.959922394678491742e+01,-2.368070953436813397e+00,1.138303769401331067e+01
-2.126627508565835001e+01,-7.864757709251101403e+01,4.469799314733235462e+01
-2.628752800597460748e+01,-7.005675877520536687e+01,3.068259895444361973e+01
-2.487454938716655306e+01,-8.459841384282624688e+01,2.174909877433309191e+01
-3.935902547065337842e+01,-8.371672203765226072e+01,1.413709856035437440e+01
-4.615988372093023173e+01,-7.323749999999999716e+01,6.233139534883719080e+00
-4.145610625202461819e+01,-8.651441528992549479e+01,-3.217363135730479939e+00
-4.526010168584426197e+01,-7.001552047096600973e+01,-8.176077067166175993e+00
-3.642270958613371334e+01,-8.125963919349132425e+01,-1.588680580120269070e+01
-2.337663885578069767e+01,-7.272943980929679242e+01,-1.035399284862931779e+01
-3.550842020850040370e+01,-6.213672814755413043e+01,-1.702566158781074535e+01
-3.229960672148730794e+01,-4.116052913836253424e+01,-2.127314980336074512e+01
-4.040622505985634660e+01,-2.511173184357545551e+00,5.145889864325619101e+01
-2.834011976047904113e+01,-6.123113772455090498e+01,6.217904191616767662e+01
-6.695723014256614647e+00,-7.565539714867617249e+01,-5.750305498981674646e+00
-1.220091954022989000e+01,-6.113103448275862206e+01,-4.737931034482755877e+00
-2.439835858585858830e+01,-5.453472222222222854e+01,-8.241792929292927283e+00
-1.385776128633271753e+01,-5.678478664192950021e+01,1.443413729128010914e+00
-1.117449956483899598e+01,-9.658246301131418932e+01,1.726914708442123469e+01
-1.587358490566037972e+01,-8.895245283018867610e+01,3.349207547169811505e+01
-3.927640603566530331e+00,-8.463888888888888573e+01,2.514746227709190407e+01
-1.199258893280632776e+01,-8.070602766798418770e+01,3.599357707509881266e+01
-1.235033557046979524e+01,-7.109664429530201346e+01,2.038344519015659273e+01
-5.643674052894922966e+00,-8.824446032880629787e+01,1.313080771979983297e+00
-8.036907875617558261e+00,-7.442487648939261646e+01,9.101424004649814492e+00
-1.900888192267503030e+01,-6.453552769070010697e+01,7.019853709508879547e+00
-2.437987288135593644e+01,-9.595381355932202894e+01,5.953601694915249709e+00
-2.467658168083097792e+01,-9.670278564683664513e+01,-1.194995278564683616e+01
-1.709180576631258930e+01,-8.635698027314111869e+01,-1.497458270106221789e+01
-7.635502368486655200e+00,-9.748242333582648200e+01,-7.294190974819244389e+00
5.320283270978086421e+01,-5.320283270978086421e+01,2.585061464457508862e+01
5.850836431226767331e+00,-5.193355018587359950e+01,2.335455390334573167e+01
